BacteriaId,Frame,Time,X,Y
ZGEFDsa6ZKBYWJ2xLhucj2,261,8.675,597,274
ZGEFDsa6ZKBYWJ2xLhucj2,262,8.709,595,276
ZGEFDsa6ZKBYWJ2xLhucj2,263,8.742,592,277
ZGEFDsa6ZKBYWJ2xLhucj2,264,8.775,595,276
ZGEFDsa6ZKBYWJ2xLhucj2,265,8.809,596,274
ZGEFDsa6ZKBYWJ2xLhucj2,266,8.842,595,279
ZGEFDsa6ZKBYWJ2xLhucj2,267,8.876,591,274
ZGEFDsa6ZKBYWJ2xLhucj2,268,8.909,595,270
ZGEFDsa6ZKBYWJ2xLhucj2,269,8.942,595,273
ZGEFDsa6ZKBYWJ2xLhucj2,270,8.976,593,270
ZGEFDsa6ZKBYWJ2xLhucj2,271,9.009,597,271
ZGEFDsa6ZKBYWJ2xLhucj2,272,9.042,599,267
ZGEFDsa6ZKBYWJ2xLhucj2,273,9.076,598,268
ZGEFDsa6ZKBYWJ2xLhucj2,274,9.109,601,264
ZGEFDsa6ZKBYWJ2xLhucj2,275,9.142,598,268
ZGEFDsa6ZKBYWJ2xLhucj2,276,9.176,597,268
ZGEFDsa6ZKBYWJ2xLhucj2,277,9.209,600,267
ZGEFDsa6ZKBYWJ2xLhucj2,278,9.243,602,261
ZGEFDsa6ZKBYWJ2xLhucj2,279,9.276,593,270
ZGEFDsa6ZKBYWJ2xLhucj2,280,9.309,607,256
ZGEFDsa6ZKBYWJ2xLhucj2,281,9.343,606,253
ZGEFDsa6ZKBYWJ2xLhucj2,282,9.376,601,261
ZGEFDsa6ZKBYWJ2xLhucj2,283,9.409,606,250
ZGEFDsa6ZKBYWJ2xLhucj2,284,9.443,607,248
ZGEFDsa6ZKBYWJ2xLhucj2,285,9.476,606,251
ZGEFDsa6ZKBYWJ2xLhucj2,286,9.509,606,252
ZGEFDsa6ZKBYWJ2xLhucj2,287,9.543,610,250
ZGEFDsa6ZKBYWJ2xLhucj2,288,9.576,608,253
ZGEFDsa6ZKBYWJ2xLhucj2,289,9.610,606,254
ZGEFDsa6ZKBYWJ2xLhucj2,290,9.643,608,251
ZGEFDsa6ZKBYWJ2xLhucj2,291,9.676,608,251
ZGEFDsa6ZKBYWJ2xLhucj2,292,9.710,609,247
ZGEFDsa6ZKBYWJ2xLhucj2,293,9.743,608,249
ZGEFDsa6ZKBYWJ2xLhucj2,294,9.776,613,246
ZGEFDsa6ZKBYWJ2xLhucj2,295,9.810,612,243
ZGEFDsa6ZKBYWJ2xLhucj2,296,9.843,613,242
ZGEFDsa6ZKBYWJ2xLhucj2,297,9.877,612,237
ZGEFDsa6ZKBYWJ2xLhucj2,298,9.910,618,238
