BacteriaId,Frame,Time,X,Y
1,1995,66.566,40,347
2,1995,66.566,699,255
0,1996,66.600,216,236
1,1996,66.600,62,352
2,1996,66.600,700,250
0,1997,66.633,216,212
1,1997,66.633,47,353
2,1997,66.633,698,245
0,1998,66.667,213,236
1,1998,66.667,53,355
2,1998,66.667,697,245
0,1999,66.700,214,236
1,1999,66.700,48,356
2,1999,66.700,697,247
0,2000,66.733,211,245
1,2000,66.733,56,360
2,2000,66.733,699,247
0,2001,66.767,209,237
1,2001,66.767,43,373
2,2001,66.767,697,249
0,2002,66.800,208,230
1,2002,66.800,52,357
2,2002,66.800,699,250
0,2003,66.833,205,238
1,2003,66.833,54,351
2,2003,66.833,697,250
0,2004,66.867,203,246
1,2004,66.867,47,367
2,2004,66.867,698,255
0,2005,66.900,202,251
1,2005,66.900,48,381
2,2005,66.900,696,252
0,2006,66.934,201,242
1,2006,66.934,59,363
2,2006,66.934,698,255
0,2007,66.967,202,246
1,2007,66.967,36,357
2,2007,66.967,697,254
0,2008,67.000,203,256
1,2008,67.000,46,335
2,2008,67.000,697,253
0,2009,67.034,191,244
1,2009,67.034,36,353
2,2009,67.034,692,256
0,2010,67.067,201,251
1,2010,67.067,45,336
2,2010,67.067,695,256
0,2011,67.100,193,242
1,2011,67.100,36,358
2,2011,67.100,691,255
0,2012,67.134,193,241
1,2012,67.134,44,357
2,2012,67.134,691,254
0,2013,67.167,192,236
1,2013,67.167,65,355
2,2013,67.167,690,256
0,2014,67.200,183,240
1,2014,67.200,60,353
2,2014,67.200,691,256
0,2015,67.234,185,229
1,2015,67.234,38,363
2,2015,67.234,688,254
0,2016,67.267,187,231
1,2016,67.267,46,371
2,2016,67.267,688,252
0,2017,67.301,185,235
1,2017,67.301,43,369
2,2017,67.301,688,251
0,2018,67.334,194,223
1,2018,67.334,36,367
2,2018,67.334,688,255
0,2019,67.367,188,228
1,2019,67.367,36,373
2,2019,67.367,686,255
0,2020,67.401,203,229
1,2020,67.401,48,368
2,2020,67.401,684,256
0,2021,67.434,190,234
1,2021,67.434,36,361
2,2021,67.434,686,260
0,2022,67.467,193,232
1,2022,67.467,36,371
2,2022,67.467,681,259
0,2023,67.501,201,237
1,2023,67.501,39,374
2,2023,67.501,688,259
0,2024,67.534,186,241
1,2024,67.534,41,361
2,2024,67.534,684,258
0,2025,67.567,185,232
1,2025,67.567,42,378
2,2025,67.567,687,261
0,2026,67.601,189,238
1,2026,67.601,38,369
2,2026,67.601,690,259
0,2027,67.634,184,237
1,2027,67.634,54,387
2,2027,67.634,688,260
0,2028,67.668,175,244
1,2028,67.668,55,368
2,2028,67.668,688,258
0,2029,67.701,182,247
1,2029,67.701,38,375
2,2029,67.701,690,258
0,2030,67.734,186,242
1,2030,67.734,43,391
2,2030,67.734,694,256
0,2031,67.768,185,240
1,2031,67.768,48,375
2,2031,67.768,690,259
0,2032,67.801,186,241
1,2032,67.801,36,378
2,2032,67.801,690,254
0,2033,67.834,182,241
1,2033,67.834,36,371
2,2033,67.834,689,255
0,2034,67.868,185,242
1,2034,67.868,38,378
2,2034,67.868,688,261
0,2035,67.901,187,241
1,2035,67.901,38,373
2,2035,67.901,691,257
0,2036,67.935,182,244
1,2036,67.935,40,379
2,2036,67.935,690,257
0,2037,67.968,173,246
1,2037,67.968,36,384
2,2037,67.968,688,259
0,2038,68.001,181,236
1,2038,68.001,50,373
2,2038,68.001,685,257
0,2039,68.035,170,236
1,2039,68.035,38,379
2,2039,68.035,688,258
0,2040,68.068,184,239
1,2040,68.068,41,396
2,2040,68.068,690,261
0,2041,68.101,185,240
1,2041,68.101,36,393
2,2041,68.101,694,258
0,2042,68.135,189,244
1,2042,68.135,46,386
2,2042,68.135,691,259
0,2043,68.168,187,244
1,2043,68.168,40,378
2,2043,68.168,696,261
0,2044,68.201,185,242
1,2044,68.201,43,390
2,2044,68.201,694,258
0,2045,68.235,187,242
1,2045,68.235,42,410
2,2045,68.235,694,258
0,2046,68.268,185,244
1,2046,68.268,43,387
2,2046,68.268,693,255
0,2047,68.302,183,244
1,2047,68.302,37,398
2,2047,68.302,693,257
0,2048,68.335,186,241
1,2048,68.335,36,398
2,2048,68.335,696,255
0,2049,68.368,185,244
1,2049,68.368,36,400
2,2049,68.368,694,257
0,2050,68.402,185,243
1,2050,68.402,49,400
2,2050,68.402,694,255
0,2051,68.435,184,240
1,2051,68.435,43,398
2,2051,68.435,696,257
0,2052,68.468,185,244
1,2052,68.468,48,415
2,2052,68.468,695,256
0,2053,68.502,186,244
1,2053,68.502,37,400
2,2053,68.502,694,255
0,2054,68.535,188,242
1,2054,68.535,50,400
2,2054,68.535,696,255
0,2055,68.568,184,243
1,2055,68.568,49,407
2,2055,68.568,694,256
0,2056,68.602,174,246
1,2056,68.602,36,404
2,2056,68.602,689,258
0,2057,68.635,177,246
1,2057,68.635,43,408
2,2057,68.635,684,253
0,2058,68.669,178,239
1,2058,68.669,36,408
2,2058,68.669,688,255
0,2059,68.702,178,245
1,2059,68.702,58,414
2,2059,68.702,689,253
0,2060,68.735,183,242
1,2060,68.735,36,414
2,2060,68.735,689,259
0,2061,68.769,179,243
1,2061,68.769,60,413
2,2061,68.769,691,259
0,2062,68.802,186,244
1,2062,68.802,60,431
2,2062,68.802,693,258
0,2063,68.835,184,246
1,2063,68.835,63,445
2,2063,68.835,690,256
0,2064,68.869,181,242
1,2064,68.869,70,426
2,2064,68.869,685,253
0,2065,68.902,189,244
1,2065,68.902,77,428
2,2065,68.902,691,252
0,2066,68.936,185,249
1,2066,68.936,86,423
2,2066,68.936,693,252
0,2067,68.969,186,244
1,2067,68.969,64,429
2,2067,68.969,696,252
0,2068,69.002,175,243
1,2068,69.002,62,442
2,2068,69.002,696,256
0,2069,69.036,179,240
1,2069,69.036,76,457
2,2069,69.036,697,253
0,2070,69.069,186,241
1,2070,69.069,53,466
2,2070,69.069,696,253
0,2071,69.102,181,243
1,2071,69.102,77,461
2,2071,69.102,698,257
0,2072,69.136,187,247
1,2072,69.136,100,453
2,2072,69.136,694,252
0,2073,69.169,187,248
1,2073,69.169,86,463
2,2073,69.169,694,253
0,2074,69.202,185,248
1,2074,69.202,102,476
2,2074,69.202,693,255
0,2075,69.236,188,255
1,2075,69.236,94,456
2,2075,69.236,697,254
0,2076,69.269,189,256
1,2076,69.269,77,445
2,2076,69.269,697,255
0,2077,69.303,184,251
1,2077,69.303,59,448
2,2077,69.303,695,258
0,2078,69.336,187,256
1,2078,69.336,69,458
2,2078,69.336,696,255
0,2079,69.369,189,254
1,2079,69.369,66,461
2,2079,69.369,701,250
0,2080,69.403,188,257
1,2080,69.403,89,458
2,2080,69.403,694,247
0,2081,69.436,189,256
1,2081,69.436,102,479
2,2081,69.436,695,249
0,2082,69.469,186,255
1,2082,69.469,83,485
2,2082,69.469,696,251
0,2083,69.503,188,255
1,2083,69.503,89,477
2,2083,69.503,697,247
0,2084,69.536,176,256
1,2084,69.536,102,469
2,2084,69.536,695,247
0,2085,69.569,186,259
1,2085,69.569,86,473
2,2085,69.569,695,247
0,2086,69.603,188,261
1,2086,69.603,66,461
2,2086,69.603,694,247
0,2087,69.636,187,258
1,2087,69.636,83,457
2,2087,69.636,695,247
0,2088,69.670,193,264
1,2088,69.670,81,437
2,2088,69.670,694,249
0,2089,69.703,188,258
1,2089,69.703,68,458
2,2089,69.703,695,246
0,2090,69.736,184,257
1,2090,69.736,69,459
2,2090,69.736,696,246
0,2091,69.770,191,262
1,2091,69.770,76,442
2,2091,69.770,699,243
0,2092,69.803,189,259
1,2092,69.803,63,461
2,2092,69.803,696,246
0,2093,69.836,188,262
1,2093,69.836,63,473
2,2093,69.836,702,247
0,2094,69.870,192,264
1,2094,69.870,62,459
2,2094,69.870,702,248
0,2095,69.903,193,268
1,2095,69.903,62,483
2,2095,69.903,703,243
0,2096,69.937,187,264
1,2096,69.937,72,471
2,2096,69.937,699,243
0,2097,69.970,190,266
1,2097,69.970,81,477
2,2097,69.970,698,247
0,2098,70.003,188,266
1,2098,70.003,96,487
2,2098,70.003,699,245
0,2099,70.037,179,261
1,2099,70.037,73,481
2,2099,70.037,698,247
0,2100,70.070,181,265
1,2100,70.070,65,462
2,2100,70.070,701,245
0,2101,70.103,184,261
1,2101,70.103,51,449
2,2101,70.103,707,248
0,2102,70.137,191,270
1,2102,70.137,55,459
2,2102,70.137,706,247
0,2103,70.170,192,266
1,2103,70.170,68,441
2,2103,70.170,703,245
0,2104,70.203,185,264
1,2104,70.203,73,428
2,2104,70.203,704,243
0,2105,70.237,188,262
1,2105,70.237,64,443
2,2105,70.237,701,248
0,2106,70.270,194,263
1,2106,70.270,63,440
2,2106,70.270,696,248
0,2107,70.304,194,262
1,2107,70.304,60,458
2,2107,70.304,697,252
0,2108,70.337,192,264
1,2108,70.337,62,463
2,2108,70.337,700,249
0,2109,70.370,190,271
1,2109,70.370,68,439
2,2109,70.370,701,252
0,2110,70.404,189,270
1,2110,70.404,63,460
2,2110,70.404,701,252
0,2111,70.437,192,264
1,2111,70.437,66,459
2,2111,70.437,699,252
0,2112,70.470,203,276
1,2112,70.470,64,455
2,2112,70.470,704,251
0,2113,70.504,192,275
1,2113,70.504,51,452
2,2113,70.504,702,253
0,2114,70.537,190,275
1,2114,70.537,72,461
2,2114,70.537,695,251
0,2115,70.570,200,273
1,2115,70.570,61,483
2,2115,70.570,702,249
0,2116,70.604,196,272
1,2116,70.604,68,467
2,2116,70.604,706,249
0,2117,70.637,192,268
1,2117,70.637,70,464
2,2117,70.637,708,252
0,2118,70.671,186,274
1,2118,70.671,84,455
2,2118,70.671,710,249
0,2119,70.704,190,264
1,2119,70.704,66,461
2,2119,70.704,704,247
0,2120,70.737,192,271
1,2120,70.737,56,462
2,2120,70.737,712,247
0,2121,70.771,190,270
1,2121,70.771,50,471
2,2121,70.771,697,256
0,2122,70.804,194,270
1,2122,70.804,56,469
2,2122,70.804,702,249
0,2123,70.837,193,273
1,2123,70.837,60,462
2,2123,70.837,698,251
0,2124,70.871,191,269
1,2124,70.871,77,470
2,2124,70.871,704,245
0,2125,70.904,190,270
1,2125,70.904,100,466
2,2125,70.904,708,243
0,2126,70.938,193,275
1,2126,70.938,107,470
2,2126,70.938,704,246
0,2127,70.971,194,268
1,2127,70.971,86,482
2,2127,70.971,704,247
0,2128,71.004,191,269
1,2128,71.004,83,487
2,2128,71.004,710,249
0,2129,71.038,189,272
1,2129,71.038,101,502
2,2129,71.038,708,247
0,2130,71.071,188,269
1,2130,71.071,80,506
2,2130,71.071,707,247
0,2131,71.104,195,274
1,2131,71.104,81,526
2,2131,71.104,702,245
0,2132,71.138,192,273
1,2132,71.138,102,520
2,2132,71.138,703,248
0,2133,71.171,190,268
1,2133,71.171,90,509
2,2133,71.171,708,249
0,2134,71.204,192,270
1,2134,71.204,106,514
2,2134,71.204,699,247
0,2135,71.238,192,274
1,2135,71.238,102,507
2,2135,71.238,697,249
0,2136,71.271,186,272
1,2136,71.271,114,498
2,2136,71.271,710,246
0,2137,71.305,180,272
1,2137,71.305,104,507
2,2137,71.305,708,251
0,2138,71.338,183,270
1,2138,71.338,128,509
2,2138,71.338,710,253
0,2139,71.371,184,269
1,2139,71.371,141,505
2,2139,71.371,709,249
0,2140,71.405,195,269
1,2140,71.405,152,497
2,2140,71.405,700,249
0,2141,71.438,188,270
1,2141,71.438,130,507
2,2141,71.438,708,250
0,2142,71.471,181,269
1,2142,71.471,129,483
2,2142,71.471,706,245
0,2143,71.505,184,274
1,2143,71.505,131,506
2,2143,71.505,702,245
0,2144,71.538,183,274
1,2144,71.538,134,482
2,2144,71.538,701,247
0,2145,71.571,181,271
1,2145,71.571,117,467
2,2145,71.571,701,248
0,2146,71.605,180,272
1,2146,71.605,97,455
2,2146,71.605,701,248
0,2147,71.638,185,282
1,2147,71.638,86,443
2,2147,71.638,702,245
0,2148,71.672,181,271
1,2148,71.672,70,426
2,2148,71.672,702,243
0,2149,71.705,183,264
1,2149,71.705,84,446
2,2149,71.705,702,243
0,2150,71.738,184,263
1,2150,71.738,75,450
2,2150,71.738,703,244
0,2151,71.772,189,271
1,2151,71.772,76,468
2,2151,71.772,705,244
0,2152,71.805,195,267
1,2152,71.805,98,477
2,2152,71.805,705,242
0,2153,71.838,182,275
1,2153,71.838,101,474
2,2153,71.838,704,244
0,2154,71.872,181,268
1,2154,71.872,119,466
2,2154,71.872,706,247
0,2155,71.905,181,269
1,2155,71.905,135,480
2,2155,71.905,710,249
0,2156,71.939,177,269
1,2156,71.939,126,459
2,2156,71.939,704,246
0,2157,71.972,180,268
1,2157,71.972,135,453
2,2157,71.972,700,244
0,2158,72.005,182,267
1,2158,72.005,129,476
2,2158,72.005,700,247
0,2159,72.039,184,265
1,2159,72.039,126,460
2,2159,72.039,711,245
0,2160,72.072,178,269
1,2160,72.072,129,482
2,2160,72.072,699,241
0,2161,72.105,181,265
1,2161,72.105,132,476
2,2161,72.105,705,239
0,2162,72.139,181,265
1,2162,72.139,131,499
2,2162,72.139,704,237
0,2163,72.172,180,267
1,2163,72.172,126,520
2,2163,72.172,701,236
0,2164,72.205,179,264
1,2164,72.205,117,511
2,2164,72.205,700,240
0,2165,72.239,180,265
1,2165,72.239,131,519
2,2165,72.239,697,235
0,2166,72.272,178,266
1,2166,72.272,125,510
2,2166,72.272,702,240
0,2167,72.306,182,269
1,2167,72.306,113,522
2,2167,72.306,700,240
0,2168,72.339,179,269
1,2168,72.339,133,534
2,2168,72.339,700,236
0,2169,72.372,172,271
1,2169,72.372,121,533
2,2169,72.372,698,239
0,2170,72.406,183,267
1,2170,72.406,118,522
2,2170,72.406,704,238
0,2171,72.439,182,272
1,2171,72.439,94,524
2,2171,72.439,701,240
0,2172,72.472,174,259
1,2172,72.472,88,500
2,2172,72.472,700,241
0,2173,72.506,185,281
1,2173,72.506,99,490
2,2173,72.506,701,234
0,2174,72.539,187,270
1,2174,72.539,112,471
2,2174,72.539,702,242
0,2175,72.572,175,271
1,2175,72.572,115,488
2,2175,72.572,701,240
0,2176,72.606,189,278
1,2176,72.606,107,483
2,2176,72.606,698,240
0,2177,72.639,179,269
1,2177,72.639,116,469
2,2177,72.639,700,238
0,2178,72.673,183,277
1,2178,72.673,123,446
2,2178,72.673,698,237
0,2179,72.706,168,271
1,2179,72.706,140,461
2,2179,72.706,698,235
0,2180,72.739,177,278
1,2180,72.739,148,461
2,2180,72.739,698,238
0,2181,72.773,177,279
1,2181,72.773,141,463
2,2181,72.773,695,238
0,2182,72.806,181,275
1,2182,72.806,128,449
2,2182,72.806,695,239
0,2183,72.839,183,269
1,2183,72.839,133,459
2,2183,72.839,694,236
0,2184,72.873,180,269
1,2184,72.873,145,440
2,2184,72.873,696,236
0,2185,72.906,183,275
1,2185,72.906,149,464
2,2185,72.906,698,240
0,2186,72.940,181,273
1,2186,72.940,134,467
2,2186,72.940,695,242
0,2187,72.973,180,274
1,2187,72.973,122,457
2,2187,72.973,697,244
0,2188,73.006,177,273
1,2188,73.006,129,442
2,2188,73.006,695,241
0,2189,73.040,184,279
1,2189,73.040,136,464
2,2189,73.040,694,240
0,2190,73.073,184,285
1,2190,73.073,149,466
2,2190,73.073,695,242
0,2191,73.106,181,286
1,2191,73.106,168,476
2,2191,73.106,695,240
0,2192,73.140,182,285
1,2192,73.140,156,470
2,2192,73.140,700,238
0,2193,73.173,193,275
1,2193,73.173,169,491
2,2193,73.173,696,238
0,2194,73.206,180,274
1,2194,73.206,191,493
2,2194,73.206,696,234
0,2195,73.240,179,279
1,2195,73.240,206,490
2,2195,73.240,696,237
0,2196,73.273,174,272
1,2196,73.273,211,487
2,2196,73.273,696,236
0,2197,73.307,164,265
1,2197,73.307,208,485
2,2197,73.307,696,238
0,2198,73.340,177,273
1,2198,73.340,193,492
2,2198,73.340,696,238
0,2199,73.373,178,274
1,2199,73.373,210,492
2,2199,73.373,698,238
0,2200,73.407,180,279
1,2200,73.407,217,491
2,2200,73.407,696,238
0,2201,73.440,178,276
1,2201,73.440,213,487
2,2201,73.440,694,241
0,2202,73.473,177,277
1,2202,73.473,215,483
2,2202,73.473,701,240
0,2203,73.507,177,275
1,2203,73.507,209,487
2,2203,73.507,696,243
0,2204,73.540,174,279
1,2204,73.540,209,479
2,2204,73.540,699,243
0,2205,73.573,182,282
1,2205,73.573,228,481
2,2205,73.573,696,243
0,2206,73.607,172,277
1,2206,73.607,235,489
2,2206,73.607,696,244
0,2207,73.640,179,276
1,2207,73.640,245,493
2,2207,73.640,701,243
0,2208,73.674,176,276
1,2208,73.674,268,496
2,2208,73.674,698,238
0,2209,73.707,183,288
1,2209,73.707,273,494
2,2209,73.707,696,243
0,2210,73.740,178,281
1,2210,73.740,290,494
2,2210,73.740,694,243
0,2211,73.774,177,277
1,2211,73.774,266,491
2,2211,73.774,700,243
0,2212,73.807,181,282
1,2212,73.807,281,492
2,2212,73.807,697,244
0,2213,73.840,177,292
1,2213,73.840,270,476
2,2213,73.840,693,242
0,2214,73.874,176,276
1,2214,73.874,266,467
2,2214,73.874,696,243
0,2215,73.907,185,270
1,2215,73.907,272,487
2,2215,73.907,692,245
0,2216,73.941,166,286
1,2216,73.941,271,486
2,2216,73.941,693,243
0,2217,73.974,169,280
1,2217,73.974,257,466
2,2217,73.974,691,243
0,2218,74.007,178,278
1,2218,74.007,249,483
2,2218,74.007,690,242
0,2219,74.041,170,282
1,2219,74.041,270,485
2,2219,74.041,693,238
0,2220,74.074,162,288
1,2220,74.074,294,490
2,2220,74.074,690,241
0,2221,74.107,172,276
1,2221,74.107,271,482
2,2221,74.107,687,240
0,2222,74.141,175,270
1,2222,74.141,250,495
2,2222,74.141,688,240
0,2223,74.174,173,291
1,2223,74.174,272,485
2,2223,74.174,688,242
0,2224,74.207,180,276
1,2224,74.207,283,507
2,2224,74.207,684,243
0,2225,74.241,172,283
1,2225,74.241,273,519
2,2225,74.241,685,243
0,2226,74.274,167,279
1,2226,74.274,296,511
2,2226,74.274,682,238
0,2227,74.308,176,281
1,2227,74.308,319,509
2,2227,74.308,686,240
0,2228,74.341,170,281
1,2228,74.341,316,509
2,2228,74.341,681,240
0,2229,74.374,174,280
1,2229,74.374,326,525
2,2229,74.374,681,238
0,2230,74.408,164,270
1,2230,74.408,309,507
2,2230,74.408,683,239
0,2231,74.441,167,266
1,2231,74.441,327,523
2,2231,74.441,680,235
0,2232,74.474,165,275
1,2232,74.474,309,508
2,2232,74.474,681,238
0,2233,74.508,159,273
1,2233,74.508,310,505
2,2233,74.508,682,241
0,2234,74.541,162,275
1,2234,74.541,311,503
2,2234,74.541,676,237
0,2235,74.574,169,275
1,2235,74.574,304,504
2,2235,74.574,675,236
0,2236,74.608,165,270
1,2236,74.608,323,501
2,2236,74.608,669,236
0,2237,74.641,168,277
1,2237,74.641,304,509
2,2237,74.641,674,232
0,2238,74.675,173,272
1,2238,74.675,309,509
2,2238,74.675,674,238
0,2239,74.708,173,276
1,2239,74.708,325,507
2,2239,74.708,675,238
0,2240,74.741,169,278
1,2240,74.741,325,517
2,2240,74.741,675,239
0,2241,74.775,174,281
1,2241,74.775,308,509
2,2241,74.775,674,236
0,2242,74.808,174,289
1,2242,74.808,324,509
2,2242,74.808,679,237
0,2243,74.841,170,294
1,2243,74.841,315,501
2,2243,74.841,677,234
0,2244,74.875,172,294
1,2244,74.875,313,508
2,2244,74.875,679,234
0,2245,74.908,162,290
1,2245,74.908,312,509
2,2245,74.908,672,234
0,2246,74.942,165,288
1,2246,74.942,310,508
2,2246,74.942,671,235
0,2247,74.975,165,278
1,2247,74.975,313,507
2,2247,74.975,676,233
0,2248,75.008,167,276
1,2248,75.008,302,513
2,2248,75.008,674,230
0,2249,75.042,163,282
1,2249,75.042,308,503
2,2249,75.042,675,235
0,2250,75.075,169,281
1,2250,75.075,312,507
2,2250,75.075,673,237
0,2251,75.108,170,281
1,2251,75.108,308,508
2,2251,75.108,671,236
0,2252,75.142,169,290
1,2252,75.142,316,509
2,2252,75.142,676,236
0,2253,75.175,169,273
1,2253,75.175,312,510
2,2253,75.175,677,240
0,2254,75.208,171,289
1,2254,75.208,314,508
2,2254,75.208,677,236
0,2255,75.242,177,287
1,2255,75.242,310,515
2,2255,75.242,675,235
0,2256,75.275,171,279
1,2256,75.275,311,508
2,2256,75.275,678,235
0,2257,75.309,168,280
1,2257,75.309,316,508
2,2257,75.309,680,237
0,2258,75.342,159,298
1,2258,75.342,308,508
2,2258,75.342,679,236
0,2259,75.375,167,279
1,2259,75.375,314,504
2,2259,75.375,678,234
0,2260,75.409,165,297
1,2260,75.409,309,505
2,2260,75.409,680,231
0,2261,75.442,168,279
1,2261,75.442,304,515
2,2261,75.442,676,229
0,2262,75.475,160,294
1,2262,75.475,312,509
2,2262,75.475,679,225
0,2263,75.509,175,293
1,2263,75.509,315,505
2,2263,75.509,678,227
0,2264,75.542,174,292
1,2264,75.542,305,504
2,2264,75.542,678,233
0,2265,75.575,172,295
1,2265,75.575,307,520
2,2265,75.575,679,228
0,2266,75.609,172,302
1,2266,75.609,313,515
2,2266,75.609,679,224
0,2267,75.642,170,293
1,2267,75.642,305,513
2,2267,75.642,680,225
0,2268,75.676,174,307
1,2268,75.676,307,516
2,2268,75.676,680,223
0,2269,75.709,163,303
1,2269,75.709,308,518
2,2269,75.709,679,226
0,2270,75.742,166,309
1,2270,75.742,310,522
2,2270,75.742,681,220
0,2271,75.776,169,305
1,2271,75.776,313,521
2,2271,75.776,670,224
0,2272,75.809,168,306
1,2272,75.809,297,516
2,2272,75.809,680,221
0,2273,75.842,167,308
1,2273,75.842,321,521
2,2273,75.842,680,223
0,2274,75.876,173,300
1,2274,75.876,320,520
2,2274,75.876,680,221
0,2275,75.909,169,309
1,2275,75.909,321,518
2,2275,75.909,693,222
0,2276,75.943,162,308
1,2276,75.943,331,510
2,2276,75.943,691,216
0,2277,75.976,167,312
1,2277,75.976,324,520
2,2277,75.976,690,215
0,2278,76.009,171,313
1,2278,76.009,329,513
2,2278,76.009,693,216
0,2279,76.043,171,307
1,2279,76.043,310,498
2,2279,76.043,678,208
0,2280,76.076,160,302
1,2280,76.076,326,514
2,2280,76.076,692,216
0,2281,76.109,163,314
1,2281,76.109,326,516
2,2281,76.109,691,216
0,2282,76.143,161,314
1,2282,76.143,335,516
2,2282,76.143,688,214
0,2283,76.176,164,311
1,2283,76.176,325,516
2,2283,76.176,684,218
0,2284,76.209,154,318
1,2284,76.209,328,518
2,2284,76.209,682,216
0,2285,76.243,143,321
1,2285,76.243,332,516
2,2285,76.243,684,220
0,2286,76.276,152,313
1,2286,76.276,333,518
2,2286,76.276,687,218
0,2287,76.310,149,313
1,2287,76.310,332,514
2,2287,76.310,686,216
0,2288,76.343,150,316
1,2288,76.343,330,515
2,2288,76.343,686,214
0,2289,76.376,150,308
1,2289,76.376,334,512
2,2289,76.376,687,212
0,2290,76.410,156,313
1,2290,76.410,333,515
2,2290,76.410,687,215
0,2291,76.443,159,314
1,2291,76.443,331,520
2,2291,76.443,673,203
0,2292,76.476,162,311
1,2292,76.476,326,522
2,2292,76.476,677,207
0,2293,76.510,154,315
1,2293,76.510,330,515
2,2293,76.510,678,208
0,2294,76.543,152,311
1,2294,76.543,325,517
2,2294,76.543,675,210
0,2295,76.576,150,313
1,2295,76.576,331,516
2,2295,76.576,680,214
0,2296,76.610,147,315
1,2296,76.610,331,506
2,2296,76.610,677,211
0,2297,76.643,152,309
1,2297,76.643,326,513
2,2297,76.643,678,216
0,2298,76.677,139,299
1,2298,76.677,324,527
2,2298,76.677,678,218
0,2299,76.710,144,311
1,2299,76.710,324,517
2,2299,76.710,672,213
0,2300,76.743,152,316
1,2300,76.743,320,520
2,2300,76.743,679,216
0,2301,76.777,145,315
1,2301,76.777,323,520
2,2301,76.777,680,213
0,2302,76.810,147,311
1,2302,76.810,324,517
2,2302,76.810,678,212
0,2303,76.843,154,315
1,2303,76.843,325,524
2,2303,76.843,677,210
0,2304,76.877,145,317
1,2304,76.877,316,517
2,2304,76.877,680,212
0,2305,76.910,149,314
1,2305,76.910,315,519
2,2305,76.910,682,217
0,2306,76.944,154,313
1,2306,76.944,320,513
2,2306,76.944,676,214
0,2307,76.977,150,316
1,2307,76.977,316,521
2,2307,76.977,674,213
0,2308,77.010,153,314
1,2308,77.010,322,519
2,2308,77.010,680,214
0,2309,77.044,155,321
1,2309,77.044,325,520
2,2309,77.044,673,213
0,2310,77.077,160,312
1,2310,77.077,324,518
2,2310,77.077,678,209
0,2311,77.110,156,315
1,2311,77.110,313,514
2,2311,77.110,680,209
0,2312,77.144,158,332
1,2312,77.144,314,511
2,2312,77.144,674,213
0,2313,77.177,160,322
1,2313,77.177,314,516
2,2313,77.177,669,215
0,2314,77.210,165,329
1,2314,77.210,307,514
2,2314,77.210,672,209
0,2315,77.244,155,334
1,2315,77.244,314,515
2,2315,77.244,668,208
0,2316,77.277,144,337
1,2316,77.277,314,514
2,2316,77.277,668,211
0,2317,77.311,151,345
1,2317,77.311,314,522
2,2317,77.311,666,204
0,2318,77.344,153,340
1,2318,77.344,306,519
2,2318,77.344,670,205
0,2319,77.377,162,354
1,2319,77.377,313,520
2,2319,77.377,671,206
0,2320,77.411,161,348
1,2320,77.411,312,524
2,2320,77.411,667,202
0,2321,77.444,167,359
1,2321,77.444,314,517
2,2321,77.444,668,203
0,2322,77.477,173,363
1,2322,77.477,316,522
2,2322,77.477,672,204
0,2323,77.511,168,356
1,2323,77.511,297,530
2,2323,77.511,678,202
0,2324,77.544,171,360
1,2324,77.544,313,519
2,2324,77.544,677,200
0,2325,77.577,171,376
1,2325,77.577,312,521
2,2325,77.577,673,202
0,2326,77.611,159,363
1,2326,77.611,314,515
2,2326,77.611,673,203
0,2327,77.644,175,364
1,2327,77.644,317,510
2,2327,77.644,668,205
0,2328,77.678,174,367
1,2328,77.678,312,510
2,2328,77.678,673,203
0,2329,77.711,166,365
1,2329,77.711,309,528
2,2329,77.711,673,204
0,2330,77.744,181,376
1,2330,77.744,320,514
2,2330,77.744,676,202
0,2331,77.778,178,358
1,2331,77.778,318,516
2,2331,77.778,676,204
0,2332,77.811,174,359
1,2332,77.811,319,511
2,2332,77.811,674,206
0,2333,77.844,188,357
1,2333,77.844,318,507
2,2333,77.844,671,204
0,2334,77.878,206,366
1,2334,77.878,326,524
2,2334,77.878,674,204
0,2335,77.911,194,353
1,2335,77.911,317,514
2,2335,77.911,673,199
0,2336,77.945,191,353
1,2336,77.945,319,517
2,2336,77.945,674,203
0,2337,77.978,199,357
1,2337,77.978,319,510
2,2337,77.978,668,203
0,2338,78.011,191,353
1,2338,78.011,316,516
2,2338,78.011,675,198
0,2339,78.045,199,342
1,2339,78.045,320,496
2,2339,78.045,673,200
0,2340,78.078,199,343
1,2340,78.078,315,514
2,2340,78.078,674,201
0,2341,78.111,194,342
1,2341,78.111,317,516
2,2341,78.111,676,198
0,2342,78.145,190,351
1,2342,78.145,326,529
2,2342,78.145,673,199
0,2343,78.178,194,341
1,2343,78.178,318,513
2,2343,78.178,673,205
0,2344,78.211,194,340
1,2344,78.211,318,506
2,2344,78.211,670,203
0,2345,78.245,196,343
1,2345,78.245,312,518
2,2345,78.245,671,203
0,2346,78.278,196,344
1,2346,78.278,307,509
2,2346,78.278,671,200
0,2347,78.312,217,340
1,2347,78.312,312,507
2,2347,78.312,669,202
0,2348,78.345,214,351
1,2348,78.345,313,510
2,2348,78.345,669,201
0,2349,78.378,219,349
1,2349,78.378,321,509
2,2349,78.378,669,200
0,2350,78.412,214,345
1,2350,78.412,312,511
2,2350,78.412,668,202
0,2351,78.445,216,352
1,2351,78.445,311,510
2,2351,78.445,667,198
0,2352,78.478,216,347
1,2352,78.478,313,517
2,2352,78.478,667,202
0,2353,78.512,228,351
1,2353,78.512,314,516
