BacteriaId,Frame,Time,X,Y
QiWboHBAeNUKBYc3xCVtWe,230,7.641,471,235
QiWboHBAeNUKBYc3xCVtWe,231,7.674,473,236
QiWboHBAeNUKBYc3xCVtWe,232,7.708,475,236
QiWboHBAeNUKBYc3xCVtWe,233,7.741,475,235
QiWboHBAeNUKBYc3xCVtWe,234,7.774,477,237
QiWboHBAeNUKBYc3xCVtWe,235,7.808,481,235
QiWboHBAeNUKBYc3xCVtWe,236,7.841,482,234
QiWboHBAeNUKBYc3xCVtWe,237,7.875,485,234
QiWboHBAeNUKBYc3xCVtWe,238,7.908,484,233
QiWboHBAeNUKBYc3xCVtWe,239,7.941,485,232
QiWboHBAeNUKBYc3xCVtWe,240,7.975,484,236
QiWboHBAeNUKBYc3xCVtWe,241,8.008,484,233
QiWboHBAeNUKBYc3xCVtWe,242,8.041,491,230
QiWboHBAeNUKBYc3xCVtWe,243,8.075,491,233
QiWboHBAeNUKBYc3xCVtWe,244,8.108,491,232
QiWboHBAeNUKBYc3xCVtWe,245,8.141,492,231
QiWboHBAeNUKBYc3xCVtWe,246,8.175,500,234
QiWboHBAeNUKBYc3xCVtWe,247,8.208,499,235
QiWboHBAeNUKBYc3xCVtWe,248,8.242,502,235
QiWboHBAeNUKBYc3xCVtWe,249,8.275,504,231
QiWboHBAeNUKBYc3xCVtWe,250,8.308,506,235
QiWboHBAeNUKBYc3xCVtWe,251,8.342,506,233
QiWboHBAeNUKBYc3xCVtWe,252,8.375,508,232
QiWboHBAeNUKBYc3xCVtWe,253,8.408,511,228
QiWboHBAeNUKBYc3xCVtWe,254,8.442,515,230
QiWboHBAeNUKBYc3xCVtWe,255,8.475,512,227
QiWboHBAeNUKBYc3xCVtWe,256,8.509,516,223
QiWboHBAeNUKBYc3xCVtWe,257,8.542,517,222
QiWboHBAeNUKBYc3xCVtWe,258,8.575,518,227
QiWboHBAeNUKBYc3xCVtWe,259,8.609,518,226
QiWboHBAeNUKBYc3xCVtWe,260,8.642,517,224
QiWboHBAeNUKBYc3xCVtWe,261,8.675,521,227
QiWboHBAeNUKBYc3xCVtWe,262,8.709,519,224
QiWboHBAeNUKBYc3xCVtWe,263,8.742,522,227
QiWboHBAeNUKBYc3xCVtWe,264,8.775,519,226
QiWboHBAeNUKBYc3xCVtWe,265,8.809,524,223
QiWboHBAeNUKBYc3xCVtWe,266,8.842,524,225
QiWboHBAeNUKBYc3xCVtWe,267,8.876,526,224
QiWboHBAeNUKBYc3xCVtWe,268,8.909,525,220
QiWboHBAeNUKBYc3xCVtWe,269,8.942,524,218
QiWboHBAeNUKBYc3xCVtWe,270,8.976,525,218
QiWboHBAeNUKBYc3xCVtWe,271,9.009,528,216
QiWboHBAeNUKBYc3xCVtWe,272,9.042,525,214
QiWboHBAeNUKBYc3xCVtWe,273,9.076,526,218
QiWboHBAeNUKBYc3xCVtWe,274,9.109,528,216
QiWboHBAeNUKBYc3xCVtWe,275,9.142,529,217
QiWboHBAeNUKBYc3xCVtWe,276,9.176,525,218
QiWboHBAeNUKBYc3xCVtWe,277,9.209,524,219
QiWboHBAeNUKBYc3xCVtWe,278,9.243,520,216
QiWboHBAeNUKBYc3xCVtWe,279,9.276,519,209
QiWboHBAeNUKBYc3xCVtWe,280,9.309,521,213
QiWboHBAeNUKBYc3xCVtWe,281,9.343,521,216
QiWboHBAeNUKBYc3xCVtWe,282,9.376,521,214
QiWboHBAeNUKBYc3xCVtWe,283,9.409,520,207
QiWboHBAeNUKBYc3xCVtWe,284,9.443,519,208
QiWboHBAeNUKBYc3xCVtWe,285,9.476,521,209
QiWboHBAeNUKBYc3xCVtWe,286,9.509,519,210
QiWboHBAeNUKBYc3xCVtWe,287,9.543,517,209
QiWboHBAeNUKBYc3xCVtWe,288,9.576,518,209
QiWboHBAeNUKBYc3xCVtWe,289,9.610,519,207
QiWboHBAeNUKBYc3xCVtWe,290,9.643,515,210
QiWboHBAeNUKBYc3xCVtWe,291,9.676,515,204
QiWboHBAeNUKBYc3xCVtWe,292,9.710,514,203
QiWboHBAeNUKBYc3xCVtWe,293,9.743,515,208
QiWboHBAeNUKBYc3xCVtWe,294,9.776,514,206
QiWboHBAeNUKBYc3xCVtWe,295,9.810,515,205
QiWboHBAeNUKBYc3xCVtWe,296,9.843,515,208
QiWboHBAeNUKBYc3xCVtWe,297,9.877,516,211
QiWboHBAeNUKBYc3xCVtWe,298,9.910,516,210
